family,preprocessing,task,scenario,model,feature,mean_relative_frequency,n_seeds_total,n_seeds_with_feature,status
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B390_Unclassified_Genus91,0.0013333333333333,100,2,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B391_Sphingobium,0.0033333333333333,100,5,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B393_Unclassified_Genus92,0.1053333333333333,100,85,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B394_Paraclostridium,0.0253333333333333,100,33,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B395_Solimonas,0.0006666666666666,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B397_Unclassified_Genus93,0.0026666666666666,100,4,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B399_Unclassified_Genus94,0.0013333333333333,100,2,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B39_Burkholderia_Caballeronia_Paraburkholderia,0.0153333333333333,100,23,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B3_Rothia,0.0026666666666666,100,4,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B400_Dyadobacter,0.0006666666666666,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B401_Thalassolituus,0.0013333333333333,100,2,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B402_Ruegeria,0.0073333333333333,100,10,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B403_Solitalea,0.0146666666666666,100,21,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B404_Asticcacaulis,0.0033333333333333,100,5,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B405_Unclassified_Genus95,0.0006666666666666,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B406_Reichenbachiella,0.0006666666666666,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B407_Unclassified_Genus96,0.004,100,6,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B408_Unclassified_Genus97,0.0013333333333333,100,2,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B409_Chryseolinea,0.002,100,3,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B40_Pseudohongiella,0.0006666666666666,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B410_Unclassified_Genus98,0.0013333333333333,100,2,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B411_Unclassified_Genus99,0.0066666666666666,100,9,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B413_Ahniella,0.0013333333333333,100,2,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B414_Hyphomonas,0.002,100,3,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B415_Candidatus_Udaeobacter,0.002,100,3,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B417_Unclassified_Genus100,0.0006666666666666,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B418_Unclassified_Genus101,0.0006666666666666,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B41_Staphylococcus,0.0146666666666666,100,18,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B420_Phenylobacterium,0.0006666666666666,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B425_Aridibacter,0.0066666666666666,100,10,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B427_Unclassified_Genus104,0.0013333333333333,100,2,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B428_Kaistia,0.0006666666666666,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B429_Christensenellaceae_R_7_group,0.0006666666666666,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B42_Aquitalea,0.02,100,21,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B430_Parasegetibacter,0.0006666666666666,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B431_Unclassified_Genus105,0.006,100,9,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B433_Candidatus_Xiphinematobacter,0.0006666666666666,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B434_UTBCD1,0.0026666666666666,100,4,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B435_Flavimaricola,0.0006666666666666,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B437_Unclassified_Genus107,0.0013333333333333,100,2,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B438_CL500_3,0.002,100,3,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B439_Unclassified_Genus108,0.0006666666666666,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B43_Glaciecola,0.0053333333333333,100,8,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B440_Sanguibacter,0.0006666666666666,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B441_Unclassified_Genus109,0.0013333333333333,100,2,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B443_Unclassified_Genus110,0.002,100,3,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B444_Candidatus_Solibacter,0.0006666666666666,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B447_Unclassified_Genus112,0.0086666666666666,100,12,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B448_Rhodoplanes,0.0006666666666666,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B449_Unclassified_Genus113,0.008,100,12,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B44_Clostridium_sensu_stricto_10,0.0006666666666666,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B450_Cm1_21,0.0006666666666666,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B451_Undibacterium,0.026,100,34,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B452_Unclassified_Genus114,0.0006666666666666,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B456_Candidatus_Nitrotoga,0.006,100,8,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B457_SZB85,0.0006666666666666,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B458_Unclassified_Genus117,0.0013333333333333,100,2,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B459_Unclassified_Genus118,0.0026666666666666,100,4,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B45_Pseudoalteromonas,0.0013333333333333,100,2,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B460_Belnapia,0.0166666666666666,100,21,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B461_Lutibacter,0.0006666666666666,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B463_Noviherbaspirillum,0.0033333333333333,100,5,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B465_Halobacillus,0.0033333333333333,100,4,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B467_Pontibacillus,0.006,100,9,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B469_Ulvibacter,0.0013333333333333,100,2,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B46_Bradyrhizobium,0.002,100,3,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B470_Rheinheimera,0.01,100,15,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B471_Geodermatophilus,0.0033333333333333,100,5,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B472_Methylocella,0.0006666666666666,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B473_Ramlibacter,0.0006666666666666,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B474_Unclassified_Genus122,0.0013333333333333,100,2,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B475_Taeseokella,0.006,100,7,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B478_Nitratireductor,0.0033333333333333,100,5,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B480_Runella,0.03,100,40,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B482_Unclassified_Genus124,0.0013333333333333,100,2,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B484_Defluviimonas,0.0126666666666666,100,16,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B485_Neochlamydia,0.322,100,100,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B486_Brevibacillus,0.0246666666666666,100,33,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B487_Unclassified_Genus125,0.0086666666666666,100,12,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B488_Nevskia,0.0013333333333333,100,2,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B48_Acinetobacter,0.0006666666666666,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B492_Unclassified_Genus128,0.0006666666666666,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B493_Jatrophihabitans,0.0033333333333333,100,5,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B494_Sediminibacterium,0.0033333333333333,100,5,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B495_Flavisolibacter,0.0006666666666666,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B496_Candidatus_Thiobios,0.0006666666666666,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B498_Unclassified_Genus130,0.0066666666666666,100,10,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B499_Chthoniobacter,0.0013333333333333,100,2,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B4_Romboutsia,0.0026666666666666,100,3,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B500_Granulicella,0.0026666666666666,100,4,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B501_Unclassified_Genus131,0.0006666666666666,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B502_Anderseniella,0.0006666666666666,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B503_Gemmatimonas,0.0046666666666666,100,7,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B507_Unclassified_Genus133,0.006,100,9,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B509_Unclassified_Genus134,0.0006666666666666,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B50_Ilumatobacter,0.0033333333333333,100,5,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B511_Cellvibrio,0.002,100,3,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B514_Unclassified_Genus137,0.0013333333333333,100,2,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B515_Dechloromonas,0.0026666666666666,100,4,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B516_Perlucidibaca,0.0013333333333333,100,2,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B517_Unclassified_Genus138,0.002,100,3,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B518_Unclassified_Genus140,0.0073333333333333,100,11,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B519_Tardiphaga,0.004,100,6,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B51_Sulfitobacter,0.0013333333333333,100,2,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,classification,C_environment_microbiome,pysr,B520_Unclassified_Genus141,0.002,100,3,complete_100_seeds
